bill_id,date,chamber,sequence,action
1958664,2025-02-20,House,2,"Subcommittee: Vondran, James and Jones. H.J. 406."
1958664,2025-02-24,House,3,"Subcommittee Meeting: 02/25/2025 8:00AM House Lounge."
1958664,2025-02-25,House,4,"Subcommittee recommends passage."
1958664,2025-04-09,House,5,"Committee report, recommending passage. H.J. 922."
1958664,2025-04-09,House,6,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 922."
1958664,2025-04-10,House,7,"Committee report approving bill, renumbered as HF 1004."
1958673,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 255."
1958673,2025-02-13,House,2,"Subcommittee: Gustoff, Dunwell and Wilburn. H.J. 331."
1958673,2025-02-17,House,3,"Subcommittee reassigned: Holt, Wilburn and Williams. H.J. 340."
1958673,2025-02-19,House,4,"Subcommittee Meeting: 02/24/2025 12:00PM RM 103 (Cancelled)."
1958683,2025-02-06,House,1,"Introduced, referred to Education. H.J. 255."
1958692,2025-02-06,House,1,"Introduced, referred to Education. H.J. 255."
1958692,2025-02-11,House,2,"Subcommittee: Shipley, Gjerde and Hayes. H.J. 290."
1958692,2025-02-26,House,3,"Subcommittee Meeting: 02/27/2025 8:30AM House Lounge 2."
1958692,2025-02-27,House,4,"Subcommittee recommends passage."
1958700,2025-02-06,House,1,"By COMMITTEE ON TRANSPORTATION"
1958700,2025-02-06,House,2,"Introduced, referred to Transportation. H.J. 263."
1958700,2025-02-06,House,3,"Subcommittee: Behn, Scholten and Siegrist. H.J. 265."
1958700,2025-02-06,House,4,"Subcommittee Meeting: 02/11/2025 12:30PM House Lounge 2."
1958700,2025-02-11,House,5,"Subcommittee recommends passage."
1958700,2025-02-19,House,6,"Committee report, recommending amendment and passage. H.J. 371."
1958700,2025-02-19,House,7,"Committee vote: Yeas, 21. Nays, 0. H.J. 371."
1958700,2025-02-20,House,8,"Committee report approving bill, renumbered as HF 548."
1958712,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 260."
1958722,2025-02-06,House,1,"Introduced, referred to Education. H.J. 254."
1958722,2025-02-11,House,2,"Subcommittee: Wheeler, Ehlert and Moore, T. H.J. 290."
1958722,2025-02-12,House,3,"Subcommittee Meeting: 02/13/2025 12:30PM House Lounge."
1958722,2025-02-13,House,4,"Subcommittee recommends passage."
1958722,2025-02-18,House,5,"Committee report, recommending passage. H.J. 365."
1958722,2025-02-18,House,6,"Committee vote: Yeas, 22. Nays, 0. Excused, 1. H.J. 365."
1958722,2025-02-20,House,7,"Committee report approving bill, renumbered as HF 513."
1958722,2025-03-14,House,8,"Withdrawn. H.J. 660."
1958727,2025-02-06,House,1,"Introduced, referred to Education. H.J. 255."
1958741,2025-02-06,House,1,"Introduced, referred to Education. H.J. 259."
1958747,2025-02-06,House,1,"Introduced, placed on calendar. H.J. 260."
1958747,2025-03-04,House,2,"Passed House, yeas 94, nays 1. H.J. 492."
1958747,2025-03-10,House,3,"Explanation of vote. H.J. 590."
1958747,2025-03-04,House,4,"Immediate message. H.J. 498."
1958747,2025-03-05,Senate,5,"Message from House. S.J. 414."
1958747,2025-03-05,Senate,6,"Read first time, attached to SF 388. S.J. 414."
1958747,2025-04-03,Senate,7,"Placed on calendar under unfinished business. S.J. 689."
1958747,2025-06-16,Senate,8,"Referred to State Government. S.J. 1057."
1958756,2025-02-06,House,1,"Introduced, referred to Ways and Means. H.J. 257."
1958766,2025-02-06,House,1,"Introduced, referred to Local Government. H.J. 256."
1958766,2025-02-06,House,2,"Subcommittee: Kniff McCulla, Golding and McBurney. H.J. 264."
1958766,2025-02-11,House,3,"Subcommittee Meeting: 02/13/2025 8:30AM House Lounge."
1958766,2025-02-13,House,4,"Subcommittee recommends passage."
1958766,2025-02-25,House,5,"Committee report, recommending passage. H.J. 434."
1958766,2025-02-25,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 434."
1958766,2025-02-28,House,7,"Committee report approving bill, renumbered as HF 645."
1958766,2025-03-31,House,8,"Withdrawn. H.J. 871."
1958777,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 255."
1958787,2025-02-06,House,1,"By COMMITTEE ON TRANSPORTATION"
1958787,2025-02-06,House,2,"Introduced, referred to Transportation. H.J. 262."
1958787,2025-02-06,House,3,"Subcommittee: Siegrist, Behn and Wilson. H.J. 265."
1958787,2025-02-11,House,4,"Subcommittee Meeting: 02/13/2025 8:00AM House Lounge."
1958787,2025-02-13,House,5,"Subcommittee recommends passage."
1958787,2025-02-19,House,6,"Committee report, recommending passage. H.J. 371."
1958787,2025-02-19,House,7,"Committee vote: Yeas, 21. Nays, 0. H.J. 371."
1958787,2025-02-20,House,8,"Committee report approving bill, renumbered as HF 529."
1958795,2025-02-06,House,1,"Introduced, referred to Education. H.J. 259."
1958795,2025-02-11,House,2,"Subcommittee: Ingels, Kurth and Weldon. H.J. 291."
1958795,2025-02-17,House,3,"Subcommittee Meeting: 02/20/2025 8:00AM RM 19."
1958795,2025-02-20,House,4,"Subcommittee recommends passage."
1958805,2025-02-06,House,1,"Introduced, referred to Education. H.J. 260."
1958805,2025-02-11,House,2,"Subcommittee: Ingels, Kurth and Weldon. H.J. 291."
1958805,2025-02-17,House,3,"Subcommittee Meeting: 02/20/2025 8:15AM RM 19."
1958805,2025-02-20,House,4,"Subcommittee recommends passage."
1958817,2025-02-06,House,1,"Introduced, placed on calendar. H.J. 261."
1958817,2025-02-18,House,2,"Amendment H-1014 filed. H.J. 354."
1958817,2025-02-20,House,3,"Amendment H-1014 adopted. H.J. 397."
1958817,2025-02-20,House,4,"Passed House, yeas 92, nays 0. H.J. 397."
1958817,2025-02-20,House,5,"Immediate message. H.J. 401."
1958817,2025-02-24,Senate,6,"Message from House. S.J. 336."
1958817,2025-02-24,Senate,7,"Read first time, attached to SF 306. S.J. 336."
1958817,2025-02-25,Senate,8,"Substituted for SF 306. S.J. 348."
1958817,2025-02-25,Senate,9,"Passed Senate, yeas 41, nays 0. S.J. 348."
1958817,2025-02-25,Senate,10,"Immediate message. S.J. 349."
1958817,2025-02-26,House,11,"Message from Senate. H.J. 437."
1958817,2025-03-28,House,12,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 872."
1958817,2025-03-28,House,13,"Signed by Governor. H.J. 872."
1958826,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 254."
1958838,2025-02-06,House,1,"Introduced, placed on calendar. H.J. 259."
1958838,2025-02-20,House,2,"Passed House, yeas 92, nays 0. H.J. 387."
1958838,2025-02-20,House,3,"Immediate message. H.J. 401."
1958838,2025-02-24,Senate,4,"Message from House. S.J. 336."
1958838,2025-02-24,Senate,5,"Read first time, passed on file. S.J. 336."
1958838,2025-03-06,Senate,6,"Referred to State Government. S.J. 442."
1958838,2025-03-11,Senate,7,"Subcommittee: Westrich, Bisignano, and Campbell. S.J. 493."
1958838,2025-03-11,Senate,8,"Subcommittee Meeting: 03/12/2025 3:30PM Room 217 Conference Room."
1958838,2025-03-12,Senate,9,"Subcommittee Meeting: 03/12/2025 11:15AM Room 217 Conference Room."
1958838,2025-03-12,Senate,10,"Subcommittee recommends passage."
1958838,2025-04-02,Senate,11,"Committee report, recommending passage. S.J. 680."
1958838,2025-04-02,Senate,12,"Placed on calendar."
1958838,2025-04-09,Senate,13,"Passed Senate, yeas 47, nays 0. S.J. 748."
1958838,2025-04-09,Senate,14,"Immediate message. S.J. 748."
1958838,2025-04-10,House,15,"Message from Senate. H.J. 925."
1958838,2025-05-19,House,16,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1224."
1958838,2025-05-19,House,17,"Signed by Governor. H.J. 1225."
1958850,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 260."
1958850,2025-02-11,House,2,"Subcommittee: Lohse, Meyer, B. and Stone. H.J. 291."
1958850,2025-02-13,House,3,"Subcommittee Meeting: 02/17/2025 12:00PM RM 304.1."
1958850,2025-02-17,House,4,"Subcommittee recommends passage."
1958859,2025-02-06,House,1,"Introduced, referred to Commerce. H.J. 254."
1958867,2025-02-06,House,1,"By COMMITTEE ON TRANSPORTATION"
1958867,2025-02-06,House,2,"Introduced, referred to Transportation. H.J. 263."
1958867,2025-02-06,House,3,"Subcommittee: Bossman, Mommsen and Wilson. H.J. 265."
1958867,2025-02-06,House,4,"Subcommittee Meeting: 02/11/2025 12:00PM House Lounge 2."
1958867,2025-02-11,House,5,"Subcommittee recommends passage."
1958867,2025-02-19,House,6,"Committee report, recommending passage. H.J. 371."
1958867,2025-02-19,House,7,"Committee vote: Yeas, 21. Nays, 0. H.J. 371."
1958867,2025-02-20,House,8,"Committee report approving bill, renumbered as HF 527."
1958875,2025-02-06,House,1,"Introduced, referred to Education. H.J. 257."
1958875,2025-02-11,House,2,"Subcommittee: Moore, T., Henderson and Matson. H.J. 290."
1958875,2025-02-12,House,3,"Subcommittee Meeting: 02/17/2025 12:30PM House Lounge."
1958875,2025-02-17,House,4,"Subcommittee recommends passage."
1958875,2025-02-18,House,5,"Committee report, recommending amendment and passage. H.J. 365."
1958875,2025-02-18,House,6,"Committee vote: Yeas, 20. Nays, 2. Excused, 1. H.J. 365."
1958875,2025-02-20,House,7,"Committee report approving bill, renumbered as HF 520."
1958887,2025-02-06,House,1,"Introduced, referred to Education. H.J. 253."
1958896,2025-02-06,House,1,"Introduced, placed on calendar. H.J. 261."
1958896,2025-03-04,House,2,"SF 162 substituted. H.J. 494."
1958896,2025-03-04,House,3,"Withdrawn. H.J. 498."
1958905,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 257."
1958905,2025-02-11,House,2,"Subcommittee: Fett, Lawler and Meyer, B. H.J. 290."
1958905,2025-02-17,House,3,"Subcommittee Meeting: 02/19/2025 3:30PM House Lounge."
1958905,2025-02-19,House,4,"Subcommittee recommends passage."
1958905,2025-03-06,House,5,"Committee report, recommending passage. H.J. 548."
1958905,2025-03-06,House,6,"Committee vote: Yeas, 20. Nays, 1. H.J. 548."
1958905,2025-03-12,House,7,"Committee report approving bill, renumbered as HF 923."
1958915,2025-02-06,House,1,"Introduced, referred to State Government. H.J. 256."
1958922,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 257."
1958922,2025-02-11,House,2,"Subcommittee: Thomson, C., Fett and James. H.J. 290."
1958922,2025-02-11,House,3,"Subcommittee Meeting: 02/13/2025 8:30AM RM 304."
1958922,2025-02-13,House,4,"Subcommittee recommends passage."
1958922,2025-02-20,House,5,"Committee report, recommending passage. H.J. 410."
1958922,2025-02-20,House,6,"Committee vote: Yeas, 17. Nays, 0. Excused, 4. H.J. 410."
1958922,2025-02-24,House,7,"Committee report approving bill, renumbered as HF 578."
1958922,2025-03-14,House,8,"Withdrawn. H.J. 660."
1958939,2025-02-06,House,1,"Introduced, referred to State Government. H.J. 258."
1958947,2025-02-06,Senate,1,"By COMMITTEE ON LOCAL GOVERNMENT"
1958947,2025-02-06,Senate,2,"Introduced, referred to Local Government."
1958947,2025-02-06,Senate,3,"Subcommittee: Westrich, Driscoll, and Wahls."
1958947,2025-02-17,Senate,4,"Subcommittee Meeting: 02/18/2025 1:45PM Room 315."
1958947,2025-02-18,Senate,5,"Subcommittee recommends amendment and passage."
1958947,2025-03-03,Senate,6,"Committee report approving bill, renumbered as SF 497."
1958956,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 260."
1958964,2025-02-06,House,1,"Introduced, referred to Transportation. H.J. 260."
1958974,2025-02-06,House,1,"Introduced, referred to Transportation. H.J. 256."
1958974,2025-02-18,House,2,"Subcommittee: Young, Golding and Gosa. H.J. 349."
1958974,2025-02-24,House,3,"Subcommittee Meeting: 02/25/2025 12:15PM House Lounge."
1958974,2025-02-25,House,4,"Subcommittee recommends passage."
1958984,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 256."
1958984,2025-02-11,House,2,"Subcommittee: Lohse, Wessel-Kroeschell and Wheeler. H.J. 290."
1958984,2025-02-25,House,3,"Subcommittee Meeting: 02/26/2025 4:00PM House Lounge 2."
1958984,2025-02-26,House,4,"Subcommittee recommends passage."
1958992,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 258."
1958992,2025-02-11,House,2,"Subcommittee: Holt, Fett and Meyer, B. H.J. 290."
1958992,2025-02-18,House,3,"Subcommittee Meeting: 02/20/2025 7:45AM RM 19."
1958992,2025-02-20,House,4,"Subcommittee recommends passage."
1958992,2025-02-25,House,5,"Committee report, recommending passage. H.J. 433."
1958992,2025-02-25,House,6,"Committee vote: Yeas, 21. Nays, 0. H.J. 433."
1958992,2025-03-05,House,7,"Committee report approving bill, renumbered as HF 790."
1958998,2025-02-06,House,1,"Introduced, referred to Education. H.J. 254."
1958998,2025-02-11,House,2,"Sponsor added, Croken. H.J. 286."
1959007,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 258."
1959007,2025-02-11,House,2,"Subcommittee: Nordman, Wilburn and Wills, J. H.J. 291."
1959007,2025-02-17,House,3,"Subcommittee Meeting: 02/19/2025 2:30PM RM 102."
1959007,2025-02-19,House,4,"Subcommittee recommends passage."
1959007,2025-02-24,House,5,"Committee report, recommending passage. H.J. 420."
1959007,2025-02-24,House,6,"Committee vote: Yeas, 21. Nays, 0. H.J. 420."
1959007,2025-02-26,House,7,"Committee report approving bill, renumbered as HF 615."
1959007,2025-03-14,House,8,"Withdrawn. H.J. 660."
1959019,2025-02-06,House,1,"Introduced, referred to Veterans Affairs. H.J. 256."
1959019,2025-02-11,House,2,"Subcommittee: Andrews, Ingels and Wichtendahl. H.J. 290."
1959019,2025-02-25,House,3,"Subcommittee Meeting: 02/26/2025 11:00AM House Lounge 2."
1959019,2025-02-26,House,4,"Subcommittee recommends passage."
1959019,2025-03-05,House,5,"Committee report, recommending passage. H.J. 537."
1959019,2025-03-05,House,6,"Committee vote: Yeas, 15. Nays, 0. Excused, 2. H.J. 537."
1959019,2025-03-07,House,7,"Committee report approving bill, renumbered as HF 837."
1959031,2025-02-06,House,1,"Introduced, placed on calendar. H.J. 259."
1959031,2025-02-20,House,2,"Passed House, yeas 92, nays 0. H.J. 388."
1959031,2025-02-20,House,3,"Immediate message. H.J. 401."
1959031,2025-02-24,Senate,4,"Message from House. S.J. 336."
1959031,2025-02-24,Senate,5,"Read first time, attached to SF 276. S.J. 336."
1959031,2025-02-25,Senate,6,"Substituted for SF 276. S.J. 347."
1959031,2025-02-25,Senate,7,"Passed Senate, yeas 41, nays 0. S.J. 347."
1959031,2025-02-25,Senate,8,"Immediate message. S.J. 349."
1959031,2025-02-26,House,9,"Message from Senate. H.J. 437."
1959031,2025-03-28,House,10,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 872."
1959031,2025-03-28,House,11,"Signed by Governor. H.J. 872."
1959040,2025-02-06,House,1,"Introduced, referred to State Government. H.J. 258."
1959040,2025-02-24,House,2,"Subcommittee: Collins, Bossman and Cooling. H.J. 419."
1959040,2025-02-25,House,3,"Subcommittee Meeting: 02/26/2025 12:00PM House Lounge 2."
1959040,2025-02-26,House,4,"Subcommittee recommends passage."
1959048,2025-02-06,House,1,"Introduced, referred to Commerce. H.J. 253."
1959062,2025-02-06,House,1,"Introduced, referred to Ways and Means. H.J. 253."
1959062,2025-04-16,House,2,"Committee report, recommending passage. H.J. 990."
1959062,2025-04-16,House,3,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 990."
1959062,2025-04-17,House,4,"Committee report approving bill, renumbered as HF 1027."
1959062,2025-04-28,House,5,"Withdrawn. H.J. 1073."
1959070,2025-02-06,House,1,"Introduced, referred to Appropriations. H.J. 253."
1959070,2025-03-24,House,2,"Subcommittee: Lohse, Bagniewski and Lawler. H.J. 789."
1959070,2025-03-24,House,3,"Subcommittee Meeting: 03/25/2025 12:30PM RM 103."
1959070,2025-03-25,House,4,"Subcommittee recommends passage."
1959070,2025-04-09,House,5,"Committee report, recommending passage. H.J. 921."
1959070,2025-04-09,House,6,"Committee vote: Yeas, 25. Nays, 0. H.J. 921."
1959070,2025-04-10,House,7,"Committee report approving bill, renumbered as HF 1001."
1959070,2025-04-28,House,8,"Withdrawn. H.J. 1073."
1959080,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 254."
1959091,2025-02-06,House,1,"Introduced, referred to Public Safety. H.J. 256."
1959091,2025-02-10,House,2,"Subcommittee: Meggers, Dieken and Gjerde. H.J. 280."
1959091,2025-02-10,House,3,"Subcommittee Meeting: 02/11/2025 12:15PM House Lounge 2."
1959091,2025-02-11,House,4,"Subcommittee recommends passage."
1959091,2025-02-19,House,5,"Committee report, recommending amendment and passage. H.J. 368."
1959091,2025-02-19,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 3. H.J. 368."
1959091,2025-02-20,House,7,"Committee report approving bill, renumbered as HF 528."
1959101,2025-02-06,House,1,"By COMMITTEE ON TRANSPORTATION"
1959101,2025-02-06,House,2,"Introduced, referred to Transportation. H.J. 262."
1959101,2025-02-06,House,3,"Subcommittee: Determann, Cooling and Henderson. H.J. 265."
1959101,2025-02-10,House,4,"Subcommittee Meeting: 02/11/2025 12:30PM RM 304.1."
1959101,2025-02-11,House,5,"Subcommittee recommends passage."
1959101,2025-02-19,House,6,"Committee report, recommending passage. H.J. 370."
1959101,2025-02-19,House,7,"Committee vote: Yeas, 14. Nays, 7. H.J. 370."
1959101,2025-03-05,House,8,"Committee report approving bill, renumbered as HF 758."
1959110,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 256."
1959110,2025-02-11,House,2,"Subcommittee: Thompson, M., Wessel-Kroeschell and Williams. H.J. 290."
1959110,2025-02-18,House,3,"Subcommittee Meeting: 02/19/2025 12:30PM RM 304.1."
1959110,2025-02-19,House,4,"Subcommittee recommends passage."
1959117,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 254."
1959131,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 255."
1959139,2025-02-06,Senate,1,"Introduced, placed on calendar. S.J. 208."
1959139,2025-02-06,Senate,2,"Committee report, approving bill. S.J. 210."
1959139,2025-02-10,Senate,3,"Referred to Appropriations. S.J. 211."
1959139,2025-02-11,Senate,4,"Subcommittee: Lofgren, Dotzler, and Sires. S.J. 243."
1959139,2025-03-05,Senate,5,"Subcommittee Meeting: 03/06/2025 8:30AM Senate Lounge."
1959139,2025-03-06,Senate,6,"Subcommittee recommends amendment and passage."
1959139,2025-03-11,Senate,7,"Committee report approving bill, renumbered as SF 603. S.J. 493."
1959148,2025-02-06,House,1,"Introduced, placed on calendar. H.J. 253."
1959148,2025-02-20,House,2,"Fiscal note."
1959148,2025-03-19,House,3,"Amendments H-1138 and H-1139 filed. H.J. 752."
1959148,2025-03-25,House,4,"Amendment H-1169 filed. H.J. 814."
1959148,2025-04-03,House,5,"Referred to Education. H.J. 895."
1959161,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 257."
1959161,2025-02-11,House,2,"Subcommittee: Holt, Lawler and Meyer, B. H.J. 290."
1959161,2025-02-18,House,3,"Subcommittee Meeting: 02/20/2025 7:30AM RM 19."
1959161,2025-02-20,House,4,"Subcommittee recommends passage."
1959161,2025-02-25,House,5,"Committee report, recommending passage. H.J. 433."
