chamber,name,district,party,county,email,ga_num,start_date,end_date,link,person_id
House,Kevin Koester,70,Republican,Polk,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=6582,6582
House,James L. Van Engelenhoven,71,Republican,Marion,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=95,95
House,Richard D. Arnold,72,Republican,Lucas,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=91,91
House,Julian B. Garrett,73,Republican,Warren,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9404,9404
House,Glen H. Massie,74,Republican,Warren,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9405,9405
House,Guy Vander Linden,75,Republican,Mahaska,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9411,9411
House,Betty R. De Boef,76,Republican,Keokuk,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=96,96
House,Mary Mascher,77,Democrat,Johnson,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=46,46
House,Vicki S. Lensing,78,Democrat,Johnson,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=45,45
House,Jeff Kaufmann,79,Republican,Cedar,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=775,775
House,Mark S. Lofgren,80,Republican,Muscatine,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9406,9406
House,Phyllis Thede,81,Democrat,Scott,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=6577,6577
House,Linda J. Miller,82,Republican,Scott,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=6286,6286
House,Steven N. Olson,83,Republican,Clinton,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=243,243
House,Ross C. Paustian,84,Republican,Scott,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9407,9407
House,Jim Lykam,85,Democrat,Scott,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=246,246
House,Cindy Winckler,86,Democrat,Scott,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=44,44
House,Thomas R. Sands,87,Republican,Louisa,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=249,249
House,Dennis M. Cohoon,88,Democrat,Des Moines,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=100,100
House,Jarad J. Klein,89,Republican,Washington,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9408,9408
House,Curtis Hanson,90,Democrat,Jefferson,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9018,9018
House,David E. Heaton,91,Republican,Henry,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=97,97
House,Jerry A. Kearns,92,Democrat,Lee,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=6579,6579
House,Mary Gaskill,93,Democrat,Wapello,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=255,255
House,Kurt Swaim,94,Democrat,Davis,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=256,256
House,Joel Fry,95,Republican,Clarke,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9409,9409
House,Cecil Dolecheck,96,Republican,Ringgold,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=88,88
House,Richard T. Anderson,97,Republican,Page,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=772,772
House,Greg Forristall,98,Republican,Pottawattamie,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=6288,6288
House,Mary Ann Hanusa,99,Republican,Pottawattamie,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9412,9412
House,Mark Brandenburg,100,Republican,Pottawattamie,NA,84,2011-01-10,2013-01-13,/legislators/legislator?ga=84&personID=9410,9410
House,Wesley E. Whitead,1,Democrat,Woodbury,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=167,167
House,Roger F. Wendt,2,Democrat,Woodbury,NA,83,2009-01-12,2010-02-01,/legislators/legislator?ga=83&personID=170,170
House,Chuck Soderberg,3,Republican,Plymouth,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=779,779
House,Dwayne Alons,4,Republican,Sioux,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6,6
House,Royd E. Chambers,5,Republican,O’Brien,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=297,297
House,Mike May,6,Republican,Dickinson,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=780,780
House,Marcella R. Frevert,7,Democrat,Palo Alto,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=9,9
House,Dolores M. Mertz,8,Democrat,Kossuth,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=16,16
House,McKinley D. Bailey,9,Democrat,Hamilton,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6276,6276
House,Dave Deyoe,10,Republican,Story,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6289,6289
House,Henry V. Rayhons,11,Republican,Hancock,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=17,17
House,Linda L. Upmeyer,12,Republican,Hancock,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=180,180
House,Sharon S. Steckman,13,Democrat,Cerro Gordo,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6580,6580
House,Mark A. Kuhn,14,Democrat,Floyd,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=30,30
House,Brian J. Quirk,15,Democrat,Chickasaw,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=31,31
House,John W. Beard,16,Democrat,Winneshiek,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6572,6572
House,Pat Grassley,17,Republican,Butler,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6277,6277
House,Andrew J. Wenthe,18,Democrat,Fayette,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6278,6278
House,Bob M. Kressig,19,Democrat,Black Hawk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=781,781
House,Doris J. Kelley,20,Democrat,Black Hawk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6279,6279
House,Kerry Burt,21,Democrat,Black Hawk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6573,6573
House,Deborah L. Berry,22,Democrat,Black Hawk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=298,298
House,Gene Ficken,23,Democrat,Buchanan,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6574,6574
House,Roger Thomas,24,Democrat,Clayton,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=192,192
House,Tom J. Schueller,25,Democrat,Jackson,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=782,782
House,Polly Bukta,26,Democrat,Clinton,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=38,38
House,Charles Isenhart,27,Democrat,Dubuque,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6575,6575
House,Patrick Murphy,28,Democrat,Dubuque,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=36,36
House,Nathan Willems,29,Democrat,Linn,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6576,6576
House,Dave Jacoby,30,Democrat,Johnson,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=320,320
House,Ray S. Zirkelbach,31,Democrat,Jones,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=778,778
House,Steven F. Lukan,32,Republican,Dubuque,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=195,195
House,Dick D. Taylor,33,Democrat,Linn,NA,83,2009-01-12,2009-10-01,/legislators/legislator?ga=83&personID=53,53
House,Kirsten Running-Marquardt,33,Democrat,Linn,NA,83,2009-10-02,2011-01-09,/legislators/legislator?ga=83&personID=9198,9198
House,Todd E. Taylor,34,Democrat,Linn,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=54,54
House,Kraig Paulsen,35,Republican,Linn,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=199,199
House,Nick Wagner,36,Republican,Linn,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6587,6587
House,Renee Schulte,37,Republican,Linn,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6586,6586
House,Tyler Olson,38,Democrat,Linn,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6281,6281
House,Dawn E. Pettengill,39,Republican,Benton,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=773,773
House,Lance J. Horbach,40,Republican,Tama,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=60,60
House,Paul A. Bell,41,Democrat,Jasper,NA,83,2009-01-12,2010-06-07,/legislators/legislator?ga=83&personID=57,57
House,Geri D. Huser,42,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=66,66
House,Mark D. Smith,43,Democrat,Marshall,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=64,64
House,Annette Sweeney,44,Republican,Hardin,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6585,6585
House,Beth Wessel-Kroeschell,45,Democrat,Story,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=774,774
House,Lisa Heddens,46,Democrat,Story,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=213,213
House,Ralph C. Watts,47,Republican,Dallas,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=216,216
House,Donovan Olson,48,Democrat,Boone,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=217,217
House,Helen Miller,49,Democrat,Webster,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=219,219
House,David A. Tjepkes,50,Republican,Webster,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=222,222
House,Rod A. Roberts,51,Republican,Carroll,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=80,80
House,Gary Worthan,52,Republican,Buena Vista,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6324,6324
House,Daniel A. Huseman,53,Republican,Cherokee,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=10,10
House,Christopher C. Rants,54,Republican,Woodbury,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=4,4
House,Jason Schultz,55,Republican,Crawford,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6588,6588
House,Matt W. Windschitl,56,Republican,Harrison,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6282,6282
House,Jack Drake,57,Republican,Cass,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=81,81
House,Clel Baudler,58,Republican,Adair,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=78,78
House,Chris Hagenow,59,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6584,6584
House,Peter Cownie,60,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6583,6583
House,Jo Oldson,61,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=228,228
House,Bruce L. Hunter,62,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=317,317
House,J. Scott Raecker,63,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=76,76
House,Janet A. Petersen,64,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=72,72
House,Wayne W. Ford,65,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=71,71
House,Ako Abdul-Samad,66,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6284,6284
House,Kevin M. McCarthy,67,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=300,300
House,Rick Olson,68,Democrat,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=776,776
House,Erik Helland,69,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6589,6589
House,Kevin Koester,70,Republican,Polk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6582,6582
House,James L. Van Engelenhoven,71,Republican,Marion,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=95,95
House,Richard D. Arnold,72,Republican,Lucas,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=91,91
House,Jodi S. Tymeson,73,Republican,Madison,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=77,77
House,Kent Sorenson,74,Republican,Warren,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6581,6581
House,Eric J. Palmer,75,Democrat,Mahaska,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6285,6285
House,Betty R. De Boef,76,Republican,Keokuk,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=96,96
House,Mary Mascher,77,Democrat,Johnson,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=46,46
House,Vicki S. Lensing,78,Democrat,Johnson,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=45,45
House,Jeff Kaufmann,79,Republican,Cedar,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=775,775
House,Nathan K. Reichert,80,Democrat,Muscatine,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=783,783
House,Phyllis Thede,81,Democrat,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6577,6577
House,Linda J. Miller,82,Republican,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6286,6286
House,Steven N. Olson,83,Republican,Clinton,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=243,243
House,Elesha L. Gayman,84,Democrat,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6287,6287
House,Jim Lykam,85,Democrat,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=246,246
House,Cindy Winckler,86,Democrat,Scott,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=44,44
House,Thomas R. Sands,87,Republican,Louisa,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=249,249
House,Dennis M. Cohoon,88,Democrat,Des Moines,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=100,100
House,Larry K. Marek,89,Democrat,Washington,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6578,6578
House,John R. Whitaker,90,Democrat,Van Buren,NA,83,2009-01-12,2009-07-01,/legislators/legislator?ga=83&personID=296,296
House,Curtis Hanson,90,Democrat,Jefferson,NA,83,2009-07-02,2011-01-09,/legislators/legislator?ga=83&personID=9018,9018
House,David E. Heaton,91,Republican,Henry,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=97,97
House,Jerry A. Kearns,92,Democrat,Lee,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6579,6579
House,Mary Gaskill,93,Democrat,Wapello,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=255,255
House,Kurt Swaim,94,Democrat,Davis,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=256,256
House,Michael J. Reasoner,95,Democrat,Union,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=258,258
House,Cecil Dolecheck,96,Republican,Ringgold,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=88,88
House,Richard T. Anderson,97,Republican,Page,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=772,772
House,Greg Forristall,98,Republican,Pottawattamie,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=6288,6288
House,Doug L. Struyk,99,Republican,Pottawattamie,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=262,262
House,Paul C. Shomshor,100,Democrat,Pottawattamie,NA,83,2009-01-12,2011-01-09,/legislators/legislator?ga=83&personID=319,319
House,Wesley E. Whitead,1,Democrat,Woodbury,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=167,167
House,Roger F. Wendt,2,Democrat,Woodbury,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=170,170
House,Chuck Soderberg,3,Republican,Plymouth,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=779,779
House,Dwayne Alons,4,Republican,Sioux,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6,6
House,Royd E. Chambers,5,Republican,O’Brien,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=297,297
House,Mike May,6,Republican,Dickinson,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=780,780
House,Marcella R. Frevert,7,Democrat,Palo Alto,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=9,9
House,Dolores M. Mertz,8,Democrat,Kossuth,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=16,16
House,McKinley D. Bailey,9,Democrat,Hamilton,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6276,6276
House,Dave Deyoe,10,Republican,Story,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6289,6289
House,Henry V. Rayhons,11,Republican,Hancock,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=17,17
House,Linda L. Upmeyer,12,Republican,Hancock,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=180,180
House,William Schickel,13,Republican,Cerro Gordo,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=182,182
House,Mark A. Kuhn,14,Democrat,Floyd,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=30,30
House,Brian J. Quirk,15,Democrat,Chickasaw,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=31,31
House,Chuck R. Gipp,16,Republican,Winneshiek,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=32,32
House,Pat Grassley,17,Republican,Butler,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6277,6277
House,Andrew J. Wenthe,18,Democrat,Fayette,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6278,6278
House,Bob M. Kressig,19,Democrat,Black Hawk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=781,781
House,Doris J. Kelley,20,Democrat,Black Hawk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6279,6279
House,Tami J. Wiencek,21,Republican,Black Hawk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=6280,6280
House,Deborah L. Berry,22,Democrat,Black Hawk,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=298,298
House,Daniel Judd Rasmussen,23,Republican,Buchanan,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=299,299
House,Roger Thomas,24,Democrat,Clayton,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=192,192
House,Tom J. Schueller,25,Democrat,Jackson,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=782,782
House,Polly Bukta,26,Democrat,Clinton,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=38,38
House,Pam Jochum,27,Democrat,Dubuque,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=35,35
House,Patrick Murphy,28,Democrat,Dubuque,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=36,36
House,Ro H. Foege,29,Democrat,Linn,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=50,50
House,Dave Jacoby,30,Democrat,Johnson,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=320,320
House,Ray S. Zirkelbach,31,Democrat,Jones,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=778,778
House,Steven F. Lukan,32,Republican,Dubuque,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=195,195
House,Dick D. Taylor,33,Democrat,Linn,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=53,53
House,Todd E. Taylor,34,Democrat,Linn,NA,82,2007-01-08,2009-01-11,/legislators/legislator?ga=82&personID=54,54
